"CHART","CU_NAME","STREET","CITY","STATE","ZIP_CODE","CEO-MGR","PHONE","Assets","Loans","NetWorth","ShareGrowth","LoanGrowth","LnsAssets","InvAssets","Members","FullTime"
"67881","COUNTY & MUNICIPAL EMPLOYEES","3010 South McColl","Edinburg","TX","78539","ABREU, SERGIO","9563836263",32055376.00,26787308.00,10.57,23.72,23.85,83.57,13.77,6249.00,12.00
"24532","COVENANT SAVINGS","811- C MLKing Jr. DR","Copperas Cove","TX","76522","WILLIAMS, HARLAN","2545474918",2666619.00,1796970.00,6.37,1.23,16.97,67.39,25.21,1336.00,3.00
"5935","COWBOY COUNTRY","PO BOX 106","PREMONT","TX","78375","SMITH, RENA","3613483578",12655215.00,6438339.00,8.86,15.55,8.54,50.87,44.73,1816.00,4.00
"12224","CRANE GULF","P.O Box 1162","Crane","TX","79731","PETREE, CRYSTAL","4325587191",4053028.00,1888207.00,12.28,16.19,21.47,46.59,49.38,1006.00,2.00
"66327","CREDIT UNION OF TEXAS","8131 LBJ Freeway, Suite 550","Dallas","TX","75251","LEDERER, JOHN","9722639497",1006478478.00,688582774.00,6.23,-.21,1.95,68.42,23.53,140934.00,323.00
"67583","CTECU","PO Box 430","Bellaire","TX","77402","KAPALSKI, JACKIE","7134320038",50449021.00,6504324.00,10.10,11.24,-9.68,12.89,85.53,2110.00,10.00
"11452","CY-FAIR","9601 Jones Rd","Houston","TX","77065","BLACKSHEAR, DEBBIE","2818907676",169058305.00,95317325.00,7.53,4.69,-5.28,56.38,37.60,19897.00,73.00
"5905","DALLAS","1301 Young Street Ste 100","Dallas","TX","75202","PENNINGTON, DEE","2147485166",42910161.00,33052890.00,10.83,5.67,20.12,77.03,20.99,5819.00,17.00
"17589","DALLAS I.H.C.","1500 Glade Rd","Colleyville","TX","76034","GRIFFIN, FABLE","2144672544",352279.00,208020.00,57.92,-.43,13.15,59.05,40.62,93.00,.00
"67548","DALLAS SANTA FE","3884 S Shiloh Rd, Ste 116","Garland","TX","75041","LAW, GERTSIE","9722714100",11143749.00,8129250.00,44.64,3.22,4.24,72.95,26.85,1427.00,2.00
"67420","DALLAS TXDOT","3001 Motley Dr   Suite H","Mesquite","TX","75150","TAYLOR, JO NELL","9726816330",5142336.00,2634367.00,11.52,-7.00,8.82,51.23,45.87,1138.00,2.00
"67547","DALLAS U.P. EMPLOYEES","PO Box 41025","Dallas","TX","75241","BOLDIN, ROSALYN","2143715611",15701684.00,7575652.00,26.03,10.22,-9.09,48.25,52.76,1363.00,4.00
"67535","DATCU","PO BOX 827","DENTON","TX","76202","KIMBLE, DALE","9403878585",580381464.00,489850441.00,14.26,9.95,6.30,84.40,11.21,63675.00,148.00
"17027","DEFENSE CONTRACTS SOUTH","600 North Pearl St Ste S203","Dallas","TX","75201","EDWARDS, BILLY","2147427830",39048976.00,8818309.00,13.98,4.95,11.51,22.58,76.47,2290.00,4.00
"67531","DEL RIO S.P.","106 N MAIN ST","DEL RIO","TX","78840","HARRISON, PATTY","8307759360",5300651.00,466533.00,32.49,-.28,-26.43,8.80,90.34,753.00,2.00
"67496","DENISON DISTRICT TELEPHONE","714B W MAIN ST","DENISON","TX","75020","BULLOCK, VIKKI","9034652214",2789363.00,698724.00,26.37,.05,-22.97,25.05,74.16,565.00,1.00
"67492","DISTRICT 1 THD","PO Box 6","Paris","TX","75461","MATHEWS, NIKI","9037852472",1233432.00,472866.00,18.87,-3.75,-12.03,38.34,61.50,311.00,1.00
"2825","DIVISION 694 MOTOR COACH EMP","1901 N.Flores","San Antonio","TX","78212","REID, EDWARD","2107348790",2441288.00,1656128.00,20.05,2.01,-1.20,67.84,31.88,1370.00,3.00
"62446","DOCHES","920 NW Stallings Dr","Nacogdoches","TX","75964","MUSE, JAMES","9365697700",35295394.00,15723743.00,10.30,1.21,-8.49,44.55,46.53,6535.00,13.00
"21383","DOMINO","PO BOX 7509","TEXARKANA","TX","75505 - 7509","WATERS, JOY","9037928651",53216755.00,34897441.00,12.25,5.25,4.27,65.58,27.38,5334.00,20.00
"6848","DR PEPPER EMPLOYEES","5301 Legacy Dr","Plano","TX","75024","BARRY, CAREN","9726737623",3134625.00,1354407.00,18.60,2.51,-17.71,43.21,56.22,1031.00,2.00
"15146","DUPONT GOODRICH","PO BOX 12899","BEAUMONT","TX","77726","KELLEY, JADA","4098993430",212266614.00,110105319.00,11.25,1.69,4.36,51.87,41.78,30404.00,95.00
"67555","E E SOUTH TEXAS","P O Box 4148","Corpus Christi","TX","78469","LINTON, DEBBIE","3618884610",8834042.00,1325704.00,14.40,-7.06,-13.99,15.01,84.65,635.00,1.00
"9457","E M O T","P. O. Box 3383","Abilene","TX","79604","MCIVER, JERRY","3256733728",11419846.00,2962973.00,20.46,-4.83,-3.08,25.95,73.72,902.00,1.00
"67761","EAST TEXAS PROFESSIONAL","PO Box 6750","Longview","TX","75608","NORTON, WILLIAM","9033230230",489923384.00,216071157.00,14.28,6.52,1.20,44.10,50.18,57759.00,141.00
"10379","EASTEX","P.O. BOX 627","EVADALE","TX","77615","CHATAGNIER, LORETTA","4092762525",52526705.00,28997212.00,10.75,18.30,8.17,55.20,37.22,10389.00,23.00
"66366","EDINBURG TEACHERS","900 W University Dr","Edinburg","TX","78539","MOATS, JEFFREY","9566653511",72482595.00,32234632.00,24.48,5.62,.90,44.47,50.39,12830.00,13.00
"24470","EDUCATION FIRST","P. O. Box 26751","Beaumont","TX","77720 - 6751","LACKEY, JIMMY","4098983770",297858579.00,149333282.00,10.80,5.33,2.42,50.14,43.39,32897.00,110.00
"67611","EDUCATORS","P O BOX 20728","WACO","TX","76702","HUTYRA, JOE","2547767900",332195243.00,92109272.00,13.85,9.62,.92,27.73,68.82,36000.00,69.00
"67928","EECU","1617 W 7th Street","Fort Worth","TX","76102","NICHOLSON, LONNIE","8178820000",1350551119.00,928434630.00,9.97,12.81,11.98,68.74,26.80,151897.00,248.00
"1409","EL PASO AREA TEACHERS","12020 ROJAS DR","EL PASO","TX","79936","GREEN, CLAUDIA","9158438328",450256099.00,262702071.00,11.60,6.59,3.13,58.35,37.97,56900.00,174.00
"6009","EL PASO CORPORATION","PO Box 2511","Houston","TX","77252","WASHINGTON, DEBBIE","7134202733",116650098.00,22919900.00,19.25,4.53,-5.98,19.65,79.41,8170.00,9.00
"7823","EL PASO'S","5900 TROWBRIDGE AVE","EL PASO","TX","79905","HERNANDEZ, LOU","9157753535",6366933.00,1222352.00,9.92,28.97,-13.84,19.20,73.46,1122.00,2.00
"15419","ELECTRICAL WORKERS NO 527","6820 TEXAS AVE","TEXAS CITY","TX","77591","GARZA, SUSAN","4099352341",1588012.00,1491153.00,12.25,-7.02,-11.88,93.90,5.80,542.00,1.00
"12266","ELLIS COUNTY TEACHERS AND EMPLOYEES","P O BOX 308","WAXAHACHIE","TX","75168 - 0308","EMSLEY, DON","9729374560",11608325.00,6711579.00,12.13,14.29,.30,57.82,41.91,2183.00,4.00
"68325","EMPLOYEES","P O Box 542288","Dallas","TX","75354 - 2288","MCCALLIE, LANA","2143573328",57829434.00,34903222.00,10.80,16.08,.78,60.36,34.11,7563.00,25.00
"21904","EMPLOYEES UNITED","2285 NW 19th","Paris","TX","75460","HOLMES, CATHY","9037846861",9339424.00,3836818.00,29.30,4.39,-6.76,41.08,57.82,1889.00,4.00
"24769","EMPOWERMENT COMMUNITY DEVELOPMENT","6011 W. Orem","Houston","TX","77085","SCOTT, GEORGETTA","7137262515",907912.00,387394.00,11.84,16.59,18.93,42.67,45.94,742.00,1.00
"61936","ENERGY CAPITAL","18540 Northwest Fwy","Houston","TX","77065","DIXON, RANDALL","8326044848",181613174.00,66778887.00,9.16,12.06,-8.23,36.77,57.62,17565.00,43.00
"20527","EQUIPONE","PO Box 170122","Irving","TX","75017 - 0122","MITCHELL, CHARLES","9722552772",6469583.00,414426.00,21.37,-32.85,-68.16,6.41,92.45,514.00,2.00
"67456","EVERMAN PARKWAY","1216 Everman Parkway","fort worth","TX","76140","DOUGLAS, CHARLOTTE","8172938412",4590899.00,1727608.00,34.25,.92,-5.73,37.63,60.46,644.00,2.00
"1792","EVOLVE","8820 Gazelle Dr","El Paso","TX","79925","WALTERS, KENNETH","9155935866",304897243.00,192717980.00,10.61,10.82,-4.27,63.21,28.83,45388.00,127.00
"15973","EXPRESS-NEWS","301 AVE E","SAN ANTONIO","TX","78205","TUDYK, LINDA","2102503333",6514877.00,4376745.00,12.82,-6.49,.47,67.18,19.94,1449.00,3.00
"17696","F.C.S.","230 W. CALIFORNIA","FLOYDADA","TX","79235","WILLIAMS, KARRIE","8069835126",9252809.00,4318418.00,32.74,8.20,10.14,46.67,52.21,1231.00,2.00
"678","FAMILY 1ST OF TEXAS","3501 Western Center Blvd","Fort Worth","TX","76137","SZYMANSKI, SANDRA","8178478992",14778667.00,10551780.00,14.60,-.96,2.74,71.40,22.22,2861.00,7.00
"17254","FANNIN","1737 N STATE HIGHWAY 121","BONHAM","TX","75418","ANDREW, SHIRLEY","9035838131",20570291.00,13010342.00,11.50,16.18,9.87,63.25,23.75,5033.00,10.00
"19741","FANNIN COUNTY TEACHERS","PO BOX 626","BONHAM","TX","75418","COMPTON, PAMELA","9035834326",7148567.00,4097996.00,20.58,7.16,6.09,57.33,39.02,1105.00,2.00
"20303","FARMERS BRANCH CITY EMPLOYEES","13515 Bee Street, Suite 400","Farmers Branch","TX","75234","CAMPBELL, BETTY","9722415365",5017767.00,1891949.00,19.96,2.37,-12.07,37.70,61.31,963.00,2.00
"4195","FCI","PO BOX 7636","TEXARKANA","TX","75505","ROGERS, JOHNIE","9032236404",7862466.00,5568493.00,16.73,1.37,-6.96,70.82,24.66,1191.00,4.00
"67414","FEDERAL EMPLOYEES","PO Box 433","Texarkana","TX","75504","JEANS, LEIGH ANNE","9037925433",5605927.00,1988658.00,12.80,-3.90,6.35,35.47,63.44,644.00,3.00
"67408","FEDSTAR","701 Harvey Rd","College Station","TX","77840","BORRONI, MARY BETH","9798467456",20502366.00,8036944.00,11.40,13.76,-.20,39.20,54.34,2234.00,6.00
"60630","FELLOWSHIP","8200 Windway Dr","San Antonio","TX","78239","JONES, PAM","2105994488",20123068.00,10068289.00,20.94,2.47,-2.75,50.03,47.92,2407.00,5.00
"12181","FIRESTONE COMMUNITY","150 East Roundbunch Road","Bridge City","TX","77611","ACHORD, JANNA","4096972461",35400840.00,24236097.00,7.24,6.02,4.32,68.46,19.12,5078.00,17.00
"13290","FIRST ABILENE","1118 PINE","ABILENE","TX","79601","SMITH, FAYE","3256702429",56487228.00,38756470.00,8.69,16.30,17.30,68.61,25.49,8685.00,21.00
"67609","FIRST BASIN","2740 North County Road West","Odessa","TX","79764","CULPEPPER, SHEM","4323335600",173366875.00,91397741.00,7.66,12.48,-13.11,52.72,40.77,21716.00,77.00
"67644","FIRST CENTRAL","PO Box 21809","Waco","TX","76702","TYLER, JO","2547769333",53898589.00,31423363.00,9.28,14.66,13.43,58.30,35.01,10921.00,30.00
"67652","FIRST CLASS AMERICAN","2595 Polaris Dr.","Fort Worth","TX","76137","CROIX-STROUD, NANCY","8178349777",43265284.00,31015263.00,8.03,-.55,8.60,71.69,23.64,7044.00,17.00
"66818","FIRST COMMUNITY","PO Box 840129","Houston","TX","77284 - 0129","DOWNING, RONALD","2818565300",824656514.00,494517008.00,8.11,9.06,14.49,59.97,33.45,86227.00,246.00
"67542","FIRST PRIORITY","3165 S 27th Street","Abilene","TX","79605","HIGGINS, CATHY","3256924089",9917171.00,4847908.00,8.75,1.79,3.81,48.88,45.55,1233.00,3.00
"68605","FIRST SERVICE","9621 W Sam Houston PKWY N","Houston","TX","77064","BLEAZARD, DAVID","8326881000",317935450.00,214891541.00,7.92,2.66,.30,67.59,22.52,44744.00,97.00
"67472","FIRST UNITED","3304 S. Broadway, #102","Tyler","TX","75701","LIVINGSTON, ETHEL","9035956693",3482458.00,2596789.00,23.57,8.98,10.26,74.57,24.97,738.00,1.00
"10174","FIRSTLIGHT","9983 Kenworthy St","El Paso","TX","79924","MURPHY, KARL","9155621172",760260081.00,561157536.00,7.95,5.81,2.95,73.81,19.18,112525.00,335.00
"62509","FIRSTMARK","P.O. Box 701650","San Antonio","TX","78270 - 1650","EWING, LEON","2103428484",723114165.00,477964995.00,9.25,5.00,-.72,66.10,27.23,90916.00,266.00
"456","FIVEPOINT","P.O. Box 1366","Nederland","TX","77627-8303","SHAW, ERIK","4099628793",404545944.00,250252606.00,10.75,3.26,10.59,61.86,28.27,44641.00,149.00
"6083","FMC TECHNOLOGIES","1777 Gears Rd","Houston","TX","77067","WALLACE, SHARON","2815914323",5106317.00,1890835.00,8.21,.79,20.99,37.03,62.22,1157.00,2.00
"67532","FORT WORTH CITY","PO Box 100099","Fort Worth","TX","76185 - 0099","FOX, RON","8177322803",123157012.00,53192787.00,12.39,10.57,9.40,43.19,51.61,13754.00,33.00
"68471","FORT WORTH COMMUNITY","PO Box 210848","Bedford","TX","76095 - 7848","HOWDESHELL, RICHARD","8178355000",757501021.00,511819987.00,9.15,6.06,25.25,67.57,28.65,66158.00,166.00
"67852","FORT WORTH TELCO","PO Box 2484","Fort Worth","TX","76113","REED, RON","8173324131",40431354.00,15309151.00,6.17,-2.07,4.21,37.86,56.72,5814.00,12.00
"68005","FREESTONE","P.O. Box 210","Teague","TX","75860","HARRIS, DEANNE","2547392594",35451409.00,14778245.00,9.03,2.48,1.20,41.69,54.54,3307.00,12.00
"20267","FRIO COUNTY","114 S. Oak St.","Pearsall","TX","78061","MORALEES, AINE","8303342368",4671665.00,3597646.00,19.51,16.18,22.00,77.01,22.70,1303.00,3.00
"9843","FRIONA TEXAS","203 W 6TH, P.O. BOX 848","FRIONA","TX","79035","DAVIS, NANCY","8062502736",11105036.00,2949102.00,18.62,3.76,-4.03,26.56,70.20,2209.00,4.00
"20391","G. P. M.","2211 NE LOOP 410","SAN ANTONIO","TX","78217-4630","BARRERA, KATHY","2103572222",1768537.00,497407.00,16.69,11.94,-12.08,28.13,71.29,251.00,.00
"67427","GALVESTON GOVERNMENT EMPLOYEES","PO Box 1149","Dickinson","TX","77539","JONES, RACHEL","4099089834",6888261.00,5348318.00,4.58,-12.94,-13.75,77.64,20.49,2768.00,3.00
"7092","GALVESTON SCHOOL EMPLOYEES","PO Box 3429","Galveston","TX","77552","GULLEY, EVELYN","4097624974",4213388.00,2965360.00,6.29,-16.91,-26.83,70.38,31.22,1729.00,2.00
"60058","GECU","PO Box 20998","El Paso","TX","79998","LONG, CRYSTAL","9157789221",1836476739.00,1422705808.00,8.14,7.01,.98,77.47,17.46,303145.00,712.00
"8585","GENCO","P. O. Box 7246","Waco","TX","76714","LING, NEIL","2547769550",223920466.00,139241923.00,10.40,4.59,6.70,62.18,32.51,32859.00,85.00
"4015","GENERATIONS COMMUNITY","PO BOX 830968","SAN ANTONIO","TX","78283 - 0968","HAEGELIN, TIM","2102291800",383669717.00,242662899.00,11.75,-.44,2.48,63.25,27.31,46113.00,170.00
"66857","GERMANIA","507 Highway 290 E","Brenham","TX","77833","BARKER, CECIL","9798307505",11242538.00,7137801.00,12.05,-3.95,3.23,63.49,34.39,2442.00,4.00
"2073","GO","5429 LBJ Freeway, Suite 600","Dallas","TX","75240","BEAL, BERT","2147426551",116908362.00,92353374.00,7.33,-.94,5.47,79.00,15.28,18066.00,49.00
"7224","GOLDEN KEY","1226 Golden Key Circle","El Paso","TX","79925","SHINDO JR., FRANK","9155983445",61619633.00,22664534.00,23.01,1.86,-2.55,36.78,61.00,5588.00,15.00
"8298","GOLDEN TRIANGLE","5211 E PARKWAY","GROVES","TX","77619","HOLLIER, CHRISTA","4099623434",25206643.00,11972399.00,14.50,4.82,-2.95,47.50,49.17,3017.00,9.00
"12108","GOOD STREET BAPTIST CHURCH","3110 Bonnie View Rd.","Dallas","TX","75216","SHANKLIN, LINDA","2143754271",1147258.00,762752.00,17.05,-3.52,-.11,66.48,32.28,767.00,1.00
"21710","GOODYEAR SAN ANGELO","PO BOX 232","SAN ANGELO","TX","76902","STEWART, MARSHALL","3252453746",1345775.00,1232014.00,12.44,1.61,24.35,91.55,10.39,224.00,1.00
"24465","GOVERNMENT EMPLOYEES","PO Box 81535","Austin","TX","78708 - 1535","RHOADES, RICHARD","5123399812",116769725.00,53254069.00,9.67,3.19,-4.50,45.61,49.25,11484.00,36.00
"60307","GRAND PRAIRIE","209 N. CENTER ST.","GRAND PRAIRIE","TX","75050","JENKINS, BRENDA","9722627935",12249407.00,7513658.00,13.07,-.42,-.11,61.34,33.06,2476.00,7.00
"11995","GREATER CENTRAL TEXAS","3305 E ELMS RD","KILLEEN","TX","76542","WHITSON, BOBBY","2546902274",21965115.00,8195454.00,6.32,-3.45,-15.41,37.31,55.71,3075.00,9.00
"7590","GREATER TEXAS","6411 N. LAMAR","AUSTIN","TX","78752","SEARGEANT, TOMMY","5124252558",488362194.00,272883631.00,7.24,11.19,1.39,55.88,36.74,66558.00,147.00
"3494","GUARDIAN FIRST","7B Carlson Court","Fort Worth","TX","76119","DELKER, CARRIE","8175348707",5589107.00,3401007.00,7.04,1.89,-13.08,60.85,32.14,1297.00,3.00
"60205","GULF","5140 W Parkway St","Groves","TX","77619","BURKHALTER, RON","4099631191",215828152.00,127096966.00,7.17,-4.02,.56,58.89,30.29,30217.00,89.00
"4060","GULF COAST","P O BOX 8849","CORPUS CHRISTI","TX","78468 - 8849","RAPIER, GARY","3619808203",109039652.00,93284692.00,9.85,14.96,15.86,85.55,7.03,8730.00,44.00
"5648","GULF COAST EDUCATORS","5953 Fairmont Pkwy","Pasadena","TX","77505","LUKASZEWSKI, LINDA","2814879333",421737777.00,181969147.00,19.96,15.54,.13,43.15,53.75,30150.00,68.00
"2442","GULF SHORE","P. O. Box 1499","Texas City","TX","77592 - 1499","HERRING, SUSAN","4099452318",11876401.00,6261521.00,7.50,3.48,6.08,52.72,43.18,1825.00,5.00
"16826","GULFCO","6817 Industrial Rd","Beaumont","TX","77705","VANMETER, KATHY","4098421311",410854.00,64391.00,32.95,6.85,-20.95,15.67,84.45,161.00,.00
"15961","H & H","PO Box 1187","Stinnett","TX","79083","MAXWELL, TERRY","8068782452",51761457.00,21095865.00,15.10,1.75,-3.70,40.76,55.05,5058.00,13.00
"15650","H E B","1100 NW Loop 410 Ste 805","San Antonio","TX","78213","KINCAID, LYNN","2109387850",129555512.00,93746036.00,15.43,3.15,3.55,72.36,23.42,17072.00,43.00
"15297","HALE COUNTY TEACHERS","611 Broadway St.","Plainview","TX","79072","STEPHENS, HERB","8062962485",7602245.00,4787358.00,9.27,-4.36,-10.17,62.97,34.73,1977.00,4.00
"61734","HARLINGEN AREA TEACHERS","2910 E. Grimes","Harlingen","TX","78550","MORROW, ALLYSON","9564235792",68503223.00,37669576.00,10.75,18.45,9.02,54.99,35.09,16075.00,35.00
"7552","HARRIS COUNTY","1400 Franklin Street","Houston","TX","77002","SQUIRES, VICKI","7137555160",128655667.00,55187908.00,10.98,12.23,.02,42.90,50.39,14204.00,32.00
"11032","HEART O' TEXAS","P. O. Box 11","Waco","TX","76703","CHANEY, JAMES","2547511622",52959450.00,26908658.00,8.67,-1.33,-3.69,50.81,36.45,9119.00,34.00
"1401","HEREFORD TEXAS","330 SCHLEY","HEREFORD","TX","79045","MOORE, TROY DON","8063641888",40247929.00,23612788.00,20.37,1.28,.81,58.67,36.17,8622.00,22.00
"6434","HERITAGE USA","5507 W WADLEY","MIDLAND","TX","79707","SEAY, BETTY","4326811050",46496249.00,29800392.00,7.07,10.14,-12.25,64.09,29.45,8236.00,23.00
"16195","HHA","PO Box 131064","Houston","TX","77219","COLBERT, KAREN","7135710641",941540.00,862583.00,4.87,-15.54,-11.13,91.61,13.11,592.00,1.00
"60491","HIGHWAY DISTRICT 19 EMPLOYEES","PO Box 1085","Atlanta","TX","75551","STROMAN, VICKI","9037964423",11592620.00,5819912.00,13.83,.99,-4.20,50.20,45.92,1834.00,5.00
"67468","HIGHWAY DISTRICT 2","P O Box 330932","Fort Worth","TX","76163","CROCKETT, TANYA","8173464920",6608715.00,2445150.00,17.39,-5.42,-2.18,37.00,61.52,1058.00,2.00
"4148","HIGHWAY DISTRICT 21","PO BOX 4402","MCALLEN","TX","78502","SNELL SENDEJO, ALICIA","9567872701",42612746.00,18769169.00,14.32,-3.76,-4.94,44.05,54.24,4392.00,8.00
"67469","HIGHWAY DISTRICT 9","2417 Columbus Ave","Waco","TX","76701","MULSOW, SYLVIA","2547566331",4837459.00,1511089.00,18.33,2.27,2.46,31.24,67.44,777.00,2.00
"67474","HIGHWAY EMPLOYEES","PO Box 4571","Tyler","TX","75712 - 4571","WEAVER, DENISE","9035938987",1653676.00,1133976.00,22.53,8.12,11.88,68.57,29.64,490.00,2.00
"14001","HILCO","PO Box 291717","Kerrville","TX","78029 - 1717","BASKIN, JR., ED","8302578238",9346164.00,4042219.00,8.38,9.75,-16.78,43.25,53.50,1295.00,4.00
"67516","HOCKLEY COUNTY SCHOOL EMPLOYEES","504 Clubview Dr","Levelland","TX","79336","VEST, RUSSELL","8068946204",23786524.00,16903157.00,13.33,17.33,11.25,71.06,24.35,2503.00,6.00
"5450","HOMEPORT","5959 S Staples St Ste 100","Corpus Christi","TX","78413","RODRIGUEZ, MARTHA","3619869733",15734303.00,9962863.00,15.10,-2.73,-4.96,63.32,33.15,3572.00,13.00
"14091","HOUSTON","16320 Kensington Drive","Sugar Land","TX","77479 - 4097","CHOAT, CHRIS","2812430500",428852066.00,196731951.00,6.79,3.16,4.58,45.87,49.92,46335.00,114.00
"6318","HOUSTON BELT & TERMINAL","9810 FM 1960 Bypass W #105","Humble","TX","77338","MOORHAJ, PAULA","2815483377",4294712.00,1735775.00,19.26,-5.56,-9.06,40.42,58.54,650.00,2.00
"18424","HOUSTON CHRONICLE EMPLOYEES","PO BOX 4260","HOUSTON","TX","77210","WARD, CAROLYN","7133627089",8730225.00,2483110.00,14.47,11.44,-15.54,28.44,70.79,1503.00,3.00
"67627","HOUSTON HIGHWAY","PO Box 2248","Houston","TX","77252","ATKINSON, CRAIG","7138644438",53366089.00,33193748.00,9.08,10.48,43.12,62.20,31.86,5756.00,14.00
"24570","HOUSTON MUNICIPAL EMPLOYEES","PO Box 16070","Houston","TX","77022 - 6070","STEPHENS, BARBARA","7136990795",36387690.00,17240555.00,9.69,1.45,-14.75,47.38,35.05,12313.00,32.00
"8872","HOUSTON MUSICIANS","609 CHENEVERT STREET","HOUSTON","TX","77003","MCGREW, ROBERT","7132368670",4544043.00,3779811.00,14.44,3.69,1.60,83.18,16.80,904.00,3.00
"2357","HOUSTON POLICE","1600 Memorial","Houston","TX","77007","TALLEY, AYN","7139860200",439066983.00,174420419.00,13.39,11.76,5.79,39.73,57.17,26024.00,84.00
"258","HOUSTON TEXAS FIRE FIGHTERS","PO Box 70009","Houston","TX","77270 - 0009","HARTMANN, CLINTON","7138640959",219535654.00,126867904.00,13.47,3.32,-5.64,57.79,39.30,16300.00,59.00
"14360","HOWARD COUNTY EMPLOYEES","p.o. bOX 1949","BIG SPRING","TX","79720","OLSON, JACKIE","4322642210",2275685.00,936195.00,25.60,7.50,2.40,41.14,59.37,274.00,1.00
"61021","I.B.E.W. LOCAL #681","6111 Jacksboro Hwy.","Wichita Falls","TX","76302","TUCKER, JANA","9407231277",847137.00,592737.00,15.43,12.23,-6.79,69.97,29.39,329.00,1.00
"20469","I.B.E.W. LU 66","4345 ALLEN GENOA RD","PASADENA","TX","77504","DEHART, ELMER","7139466513",3692666.00,1837564.00,11.16,2.29,-6.95,49.76,50.17,1343.00,2.00
"19393","IBEW 116","603 S ADAMS ST STE 10A","FORT WORTH","TX","76104","MILLER, CHARISSE","8173353658",3717183.00,1795919.00,8.90,5.76,2.27,48.31,49.74,924.00,2.00
"20503","IBEW COMMUNITY","P.O. BOX 20877","BEAUMONT","TX","77706","JUHAN, LINDA","4098338271",13673690.00,6684226.00,11.03,-.86,-12.91,48.88,43.01,2274.00,4.00
"12426","IBEW LU 278","2301 SARATOGA BLVD","CORPUS CHRISTI","TX","78417","VASQUEZ, SHARON","3618553136",2169408.00,1412583.00,12.38,26.58,-5.31,65.11,33.29,764.00,1.00
"17253","ILA 1351","10920 Spencer Hwy","La Porte","TX","77571","STEWART, JAN","2814701813",13666387.00,5250294.00,17.19,-2.86,-7.26,38.42,55.82,1181.00,4.00
"19983","ILA 28","211 E. Shaw Ave.","Pasadena","TX","77506","YORK, CHARLOTTE","7134731226",4458328.00,2068802.00,27.16,7.13,-.86,46.40,53.18,590.00,2.00
"11762","INDEPENDENCE PARKWAY","1030 Independence Parkway South","La Porte","TX","77571 - 5076","COOK, STEVE","7133073407",20468237.00,10788032.00,12.36,8.37,-17.95,52.71,44.40,2721.00,7.00
"22809","INSULATORS LOCAL 21","11580 Reeder Road","Dallas","TX","75229","KING, CHRIS","2147248282",874345.00,253430.00,11.26,4.96,36.87,28.99,72.35,239.00,.00
"67651","INTERCORP","1100 SW 15th Ave","Amarillo","TX","79102","ALLISON, KAREN","8063717792",4739522.00,2888090.00,16.58,13.54,.93,60.94,37.76,916.00,2.00
"68505","INTOUCH","PO BOX 250169","Plano","TX","75025 - 0169","LUGRAND, KENT","2142911776",843488242.00,421227351.00,7.08,.03,6.08,49.94,44.39,77274.00,197.00
"67637","INVESTEX","905 Aldine Bender Rd","Houston","TX","77032","KEARNEY, KEITH","2814490109",102575594.00,65710630.00,11.03,12.15,1.84,64.06,26.92,21597.00,51.00
"24481","IRVING CITY EMPLOYEES","1408 W Pioneer Dr","Irving","TX","75061","HORTON, LAUREN","9722591233",44036951.00,19830664.00,15.15,7.80,-6.68,45.03,51.14,4070.00,11.00
